Año,Mes,Region,Frecuencia,fuente
2018,Septiembre,Región de Arica y Parinacota,1,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Septiembre,Región de Tarapacá,3,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Septiembre,Región de Antofagasta,6,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Septiembre,Región de Atacama,2,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Septiembre,Región de Coquimbo,7,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Septiembre,Región de Valparaíso,12,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Septiembre,Región Metropolitana de Santiago,63,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Septiembre,Región del Libertador Gral. Bernardo O’Higgins,9,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Septiembre,Región del Maule,12,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Septiembre,Región de Ñuble,2,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Septiembre,Región del Biobío,12,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Septiembre,Región de La Araucanía,5,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Septiembre,Región de Los Ríos,2,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Septiembre,Región de Los Lagos,3,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Septiembre,Región de Aysén del Gral. Carlos Ibáñez del Campo,3,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Septiembre,Región de Magallanes y de la Antártica Chilena,1,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
