Año,Mes,Region,Frecuencia,fuente
2021,Marzo,Región de Arica y Parinacota,4,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Marzo,Región de Tarapacá,2,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Marzo,Región de Antofagasta,8,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Marzo,Región de Atacama,8,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Marzo,Región de Coquimbo,7,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Marzo,Región de Valparaíso,16,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Marzo,Región Metropolitana de Santiago,84,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Marzo,Región del Libertador Gral. Bernardo O’Higgins,10,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Marzo,Región del Maule,7,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Marzo,Región de Ñuble,4,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Marzo,Región del Biobío,12,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Marzo,Región de La Araucanía,14,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Marzo,Región de Los Ríos,5,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Marzo,Región de Los Lagos,5,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Marzo,Región de Aysén del Gral. Carlos Ibáñez del Campo,2,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Marzo,Región de Magallanes y de la Antártica Chilena,0,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
