Año,Mes,Region,Frecuencia,fuente
2022,Diciembre,Región de Arica y Parinacota,4,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2022,Diciembre,Región de Tarapacá,10,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2022,Diciembre,Región de Antofagasta,7,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2022,Diciembre,Región de Atacama,5,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2022,Diciembre,Región de Coquimbo,10,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2022,Diciembre,Región de Valparaíso,26,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2022,Diciembre,Región Metropolitana de Santiago,126,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2022,Diciembre,Región del Libertador Gral. Bernardo O’Higgins,7,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2022,Diciembre,Región del Maule,17,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2022,Diciembre,Región de Ñuble,5,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2022,Diciembre,Región del Biobío,24,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2022,Diciembre,Región de La Araucanía,4,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2022,Diciembre,Región de Los Ríos,4,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2022,Diciembre,Región de Los Lagos,10,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2022,Diciembre,Región de Aysén del Gral. Carlos Ibáñez del Campo,2,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2022,Diciembre,Región de Magallanes y de la Antártica Chilena,2,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
