Año,Mes,Region,Frecuencia,fuente
2021,Mayo,Región de Arica y Parinacota,4,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Mayo,Región de Tarapacá,2,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Mayo,Región de Antofagasta,7,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Mayo,Región de Atacama,1,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Mayo,Región de Coquimbo,5,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Mayo,Región de Valparaíso,23,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Mayo,Región Metropolitana de Santiago,70,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Mayo,Región del Libertador Gral. Bernardo O’Higgins,11,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Mayo,Región del Maule,13,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Mayo,Región de Ñuble,4,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Mayo,Región del Biobío,9,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Mayo,Región de La Araucanía,15,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Mayo,Región de Los Ríos,2,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Mayo,Región de Los Lagos,12,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Mayo,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2021,Mayo,Región de Magallanes y de la Antártica Chilena,2,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
