Año,Mes,Region,Frecuencia,fuente
2018,Abril,Región de Arica y Parinacota,7,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Abril,Región de Tarapacá,3,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Abril,Región de Antofagasta,8,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Abril,Región de Atacama,4,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Abril,Región de Coquimbo,11,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Abril,Región de Valparaíso,20,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Abril,Región Metropolitana de Santiago,73,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Abril,Región del Libertador Gral. Bernardo O’Higgins,6,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Abril,Región del Maule,2,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Abril,Región de Ñuble,1,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Abril,Región del Biobío,10,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Abril,Región de La Araucanía,6,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Abril,Región de Los Ríos,4,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Abril,Región de Los Lagos,8,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Abril,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2018,Abril,Región de Magallanes y de la Antártica Chilena,2,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
