Año,Mes,Region,Frecuencia,fuente
2024,Julio,Región de Arica y Parinacota,6,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2024,Julio,Región de Tarapacá,8,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2024,Julio,Región de Antofagasta,8,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2024,Julio,Región de Atacama,8,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2024,Julio,Región de Coquimbo,10,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2024,Julio,Región de Valparaíso,24,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2024,Julio,Región Metropolitana de Santiago,134,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2024,Julio,Región del Libertador Gral. Bernardo O’Higgins,10,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2024,Julio,Región del Maule,15,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2024,Julio,Región de Ñuble,6,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2024,Julio,Región del Biobío,25,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2024,Julio,Región de La Araucanía,8,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2024,Julio,Región de Los Ríos,3,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2024,Julio,Región de Los Lagos,12,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2024,Julio,Región de Aysén del Gral. Carlos Ibáñez del Campo,5,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2024,Julio,Región de Magallanes y de la Antártica Chilena,2,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
