Año,Mes,Region,Frecuencia,fuente
2018,Abril,Región de Arica y Parinacota,2,CEAD
2018,Abril,Región de Tarapacá,1,CEAD
2018,Abril,Región de Antofagasta,6,CEAD
2018,Abril,Región de Atacama,1,CEAD
2018,Abril,Región de Coquimbo,3,CEAD
2018,Abril,Región de Valparaíso,5,CEAD
2018,Abril,Región Metropolitana de Santiago,33,CEAD
2018,Abril,Región del Libertador Gral. Bernardo O’Higgins,4,CEAD
2018,Abril,Región del Maule,1,CEAD
2018,Abril,Región de Ñuble,0,CEAD
2018,Abril,Región del Biobío,5,CEAD
2018,Abril,Región de La Araucanía,3,CEAD
2018,Abril,Región de Los Ríos,1,CEAD
2018,Abril,Región de Los Lagos,1,CEAD
2018,Abril,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2018,Abril,Región de Magallanes y de la Antártica Chilena,0,CEAD
