Año,Mes,Region,Frecuencia,fuente
2023,Abril,Región de Arica y Parinacota,0,CEAD
2023,Abril,Región de Tarapacá,1,CEAD
2023,Abril,Región de Antofagasta,4,CEAD
2023,Abril,Región de Atacama,0,CEAD
2023,Abril,Región de Coquimbo,2,CEAD
2023,Abril,Región de Valparaíso,9,CEAD
2023,Abril,Región Metropolitana de Santiago,43,CEAD
2023,Abril,Región del Libertador Gral. Bernardo O’Higgins,4,CEAD
2023,Abril,Región del Maule,6,CEAD
2023,Abril,Región de Ñuble,0,CEAD
2023,Abril,Región del Biobío,6,CEAD
2023,Abril,Región de La Araucanía,4,CEAD
2023,Abril,Región de Los Ríos,1,CEAD
2023,Abril,Región de Los Lagos,1,CEAD
2023,Abril,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2023,Abril,Región de Magallanes y de la Antártica Chilena,0,CEAD
