Año,Mes,Region,Frecuencia,fuente
2024,Enero,Región de Arica y Parinacota,3,CEAD
2024,Enero,Región de Tarapacá,1,CEAD
2024,Enero,Región de Antofagasta,1,CEAD
2024,Enero,Región de Atacama,1,CEAD
2024,Enero,Región de Coquimbo,1,CEAD
2024,Enero,Región de Valparaíso,11,CEAD
2024,Enero,Región Metropolitana de Santiago,46,CEAD
2024,Enero,Región del Libertador Gral. Bernardo O’Higgins,11,CEAD
2024,Enero,Región del Maule,4,CEAD
2024,Enero,Región de Ñuble,0,CEAD
2024,Enero,Región del Biobío,12,CEAD
2024,Enero,Región de La Araucanía,4,CEAD
2024,Enero,Región de Los Ríos,2,CEAD
2024,Enero,Región de Los Lagos,8,CEAD
2024,Enero,Región de Aysén del Gral. Carlos Ibáñez del Campo,1,CEAD
2024,Enero,Región de Magallanes y de la Antártica Chilena,0,CEAD
