Año,Mes,Region,Frecuencia,fuente
2020,Junio,Región de Arica y Parinacota,0,CEAD
2020,Junio,Región de Tarapacá,0,CEAD
2020,Junio,Región de Antofagasta,4,CEAD
2020,Junio,Región de Atacama,1,CEAD
2020,Junio,Región de Coquimbo,3,CEAD
2020,Junio,Región de Valparaíso,6,CEAD
2020,Junio,Región Metropolitana de Santiago,47,CEAD
2020,Junio,Región del Libertador Gral. Bernardo O’Higgins,4,CEAD
2020,Junio,Región del Maule,7,CEAD
2020,Junio,Región de Ñuble,4,CEAD
2020,Junio,Región del Biobío,7,CEAD
2020,Junio,Región de La Araucanía,9,CEAD
2020,Junio,Región de Los Ríos,1,CEAD
2020,Junio,Región de Los Lagos,3,CEAD
2020,Junio,Región de Aysén del Gral. Carlos Ibáñez del Campo,1,CEAD
2020,Junio,Región de Magallanes y de la Antártica Chilena,0,CEAD
