Año,Mes,Region,Frecuencia,fuente
2023,Agosto,Región de Arica y Parinacota,1,CEAD
2023,Agosto,Región de Tarapacá,0,CEAD
2023,Agosto,Región de Antofagasta,4,CEAD
2023,Agosto,Región de Atacama,0,CEAD
2023,Agosto,Región de Coquimbo,1,CEAD
2023,Agosto,Región de Valparaíso,7,CEAD
2023,Agosto,Región Metropolitana de Santiago,47,CEAD
2023,Agosto,Región del Libertador Gral. Bernardo O’Higgins,2,CEAD
2023,Agosto,Región del Maule,7,CEAD
2023,Agosto,Región de Ñuble,0,CEAD
2023,Agosto,Región del Biobío,10,CEAD
2023,Agosto,Región de La Araucanía,1,CEAD
2023,Agosto,Región de Los Ríos,0,CEAD
2023,Agosto,Región de Los Lagos,4,CEAD
2023,Agosto,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2023,Agosto,Región de Magallanes y de la Antártica Chilena,0,CEAD
