Año,Mes,Region,Frecuencia,fuente
2022,Marzo,Región de Arica y Parinacota,1,CEAD
2022,Marzo,Región de Tarapacá,4,CEAD
2022,Marzo,Región de Antofagasta,2,CEAD
2022,Marzo,Región de Atacama,0,CEAD
2022,Marzo,Región de Coquimbo,8,CEAD
2022,Marzo,Región de Valparaíso,5,CEAD
2022,Marzo,Región Metropolitana de Santiago,38,CEAD
2022,Marzo,Región del Libertador Gral. Bernardo O’Higgins,4,CEAD
2022,Marzo,Región del Maule,1,CEAD
2022,Marzo,Región de Ñuble,5,CEAD
2022,Marzo,Región del Biobío,10,CEAD
2022,Marzo,Región de La Araucanía,3,CEAD
2022,Marzo,Región de Los Ríos,1,CEAD
2022,Marzo,Región de Los Lagos,0,CEAD
2022,Marzo,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2022,Marzo,Región de Magallanes y de la Antártica Chilena,0,CEAD
