Año,Mes,Region,Frecuencia,fuente
2021,Marzo,Región de Arica y Parinacota,2,CEAD
2021,Marzo,Región de Tarapacá,1,CEAD
2021,Marzo,Región de Antofagasta,4,CEAD
2021,Marzo,Región de Atacama,0,CEAD
2021,Marzo,Región de Coquimbo,3,CEAD
2021,Marzo,Región de Valparaíso,7,CEAD
2021,Marzo,Región Metropolitana de Santiago,38,CEAD
2021,Marzo,Región del Libertador Gral. Bernardo O’Higgins,1,CEAD
2021,Marzo,Región del Maule,2,CEAD
2021,Marzo,Región de Ñuble,1,CEAD
2021,Marzo,Región del Biobío,5,CEAD
2021,Marzo,Región de La Araucanía,2,CEAD
2021,Marzo,Región de Los Ríos,1,CEAD
2021,Marzo,Región de Los Lagos,2,CEAD
2021,Marzo,Región de Aysén del Gral. Carlos Ibáñez del Campo,1,CEAD
2021,Marzo,Región de Magallanes y de la Antártica Chilena,0,CEAD
