Año,Mes,Region,Frecuencia,fuente
2018,Agosto,Región de Arica y Parinacota,1,CEAD
2018,Agosto,Región de Tarapacá,0,CEAD
2018,Agosto,Región de Antofagasta,2,CEAD
2018,Agosto,Región de Atacama,1,CEAD
2018,Agosto,Región de Coquimbo,0,CEAD
2018,Agosto,Región de Valparaíso,10,CEAD
2018,Agosto,Región Metropolitana de Santiago,13,CEAD
2018,Agosto,Región del Libertador Gral. Bernardo O’Higgins,4,CEAD
2018,Agosto,Región del Maule,1,CEAD
2018,Agosto,Región de Ñuble,3,CEAD
2018,Agosto,Región del Biobío,6,CEAD
2018,Agosto,Región de La Araucanía,0,CEAD
2018,Agosto,Región de Los Ríos,0,CEAD
2018,Agosto,Región de Los Lagos,4,CEAD
2018,Agosto,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2018,Agosto,Región de Magallanes y de la Antártica Chilena,0,CEAD
