Año,Mes,Region,Frecuencia,fuente
2021,Diciembre,Región de Arica y Parinacota,2,CEAD
2021,Diciembre,Región de Tarapacá,6,CEAD
2021,Diciembre,Región de Antofagasta,3,CEAD
2021,Diciembre,Región de Atacama,1,CEAD
2021,Diciembre,Región de Coquimbo,1,CEAD
2021,Diciembre,Región de Valparaíso,3,CEAD
2021,Diciembre,Región Metropolitana de Santiago,35,CEAD
2021,Diciembre,Región del Libertador Gral. Bernardo O’Higgins,5,CEAD
2021,Diciembre,Región del Maule,5,CEAD
2021,Diciembre,Región de Ñuble,2,CEAD
2021,Diciembre,Región del Biobío,7,CEAD
2021,Diciembre,Región de La Araucanía,1,CEAD
2021,Diciembre,Región de Los Ríos,1,CEAD
2021,Diciembre,Región de Los Lagos,2,CEAD
2021,Diciembre,Región de Aysén del Gral. Carlos Ibáñez del Campo,1,CEAD
2021,Diciembre,Región de Magallanes y de la Antártica Chilena,1,CEAD
