Año,Mes,Region,Frecuencia,fuente
2019,Mayo,Región de Arica y Parinacota,1,CEAD
2019,Mayo,Región de Tarapacá,3,CEAD
2019,Mayo,Región de Antofagasta,2,CEAD
2019,Mayo,Región de Atacama,0,CEAD
2019,Mayo,Región de Coquimbo,2,CEAD
2019,Mayo,Región de Valparaíso,2,CEAD
2019,Mayo,Región Metropolitana de Santiago,23,CEAD
2019,Mayo,Región del Libertador Gral. Bernardo O’Higgins,2,CEAD
2019,Mayo,Región del Maule,5,CEAD
2019,Mayo,Región de Ñuble,0,CEAD
2019,Mayo,Región del Biobío,6,CEAD
2019,Mayo,Región de La Araucanía,1,CEAD
2019,Mayo,Región de Los Ríos,1,CEAD
2019,Mayo,Región de Los Lagos,3,CEAD
2019,Mayo,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2019,Mayo,Región de Magallanes y de la Antártica Chilena,2,CEAD
