Año,Mes,Region,Frecuencia,fuente
2020,Mayo,Región de Arica y Parinacota,0,CEAD
2020,Mayo,Región de Tarapacá,3,CEAD
2020,Mayo,Región de Antofagasta,6,CEAD
2020,Mayo,Región de Atacama,2,CEAD
2020,Mayo,Región de Coquimbo,5,CEAD
2020,Mayo,Región de Valparaíso,8,CEAD
2020,Mayo,Región Metropolitana de Santiago,48,CEAD
2020,Mayo,Región del Libertador Gral. Bernardo O’Higgins,2,CEAD
2020,Mayo,Región del Maule,4,CEAD
2020,Mayo,Región de Ñuble,0,CEAD
2020,Mayo,Región del Biobío,10,CEAD
2020,Mayo,Región de La Araucanía,0,CEAD
2020,Mayo,Región de Los Ríos,2,CEAD
2020,Mayo,Región de Los Lagos,5,CEAD
2020,Mayo,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2020,Mayo,Región de Magallanes y de la Antártica Chilena,0,CEAD
