Año,Mes,Region,Frecuencia,fuente
2022,Mayo,Región de Arica y Parinacota,5,CEAD
2022,Mayo,Región de Tarapacá,6,CEAD
2022,Mayo,Región de Antofagasta,4,CEAD
2022,Mayo,Región de Atacama,1,CEAD
2022,Mayo,Región de Coquimbo,5,CEAD
2022,Mayo,Región de Valparaíso,7,CEAD
2022,Mayo,Región Metropolitana de Santiago,31,CEAD
2022,Mayo,Región del Libertador Gral. Bernardo O’Higgins,5,CEAD
2022,Mayo,Región del Maule,4,CEAD
2022,Mayo,Región de Ñuble,4,CEAD
2022,Mayo,Región del Biobío,5,CEAD
2022,Mayo,Región de La Araucanía,4,CEAD
2022,Mayo,Región de Los Ríos,0,CEAD
2022,Mayo,Región de Los Lagos,2,CEAD
2022,Mayo,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2022,Mayo,Región de Magallanes y de la Antártica Chilena,0,CEAD
