Año,Mes,Region,Frecuencia,fuente
2025,Febrero,Región de Arica y Parinacota,4,CEAD
2025,Febrero,Región de Tarapacá,0,CEAD
2025,Febrero,Región de Antofagasta,3,CEAD
2025,Febrero,Región de Atacama,0,CEAD
2025,Febrero,Región de Coquimbo,6,CEAD
2025,Febrero,Región de Valparaíso,10,CEAD
2025,Febrero,Región Metropolitana de Santiago,37,CEAD
2025,Febrero,Región del Libertador Gral. Bernardo O’Higgins,6,CEAD
2025,Febrero,Región del Maule,5,CEAD
2025,Febrero,Región de Ñuble,3,CEAD
2025,Febrero,Región del Biobío,9,CEAD
2025,Febrero,Región de La Araucanía,3,CEAD
2025,Febrero,Región de Los Ríos,2,CEAD
2025,Febrero,Región de Los Lagos,5,CEAD
2025,Febrero,Región de Aysén del Gral. Carlos Ibáñez del Campo,3,CEAD
2025,Febrero,Región de Magallanes y de la Antártica Chilena,1,CEAD
