Año,Mes,Region,Frecuencia,fuente
2024,Noviembre,Región de Arica y Parinacota,0,CEAD
2024,Noviembre,Región de Tarapacá,2,CEAD
2024,Noviembre,Región de Antofagasta,5,CEAD
2024,Noviembre,Región de Atacama,1,CEAD
2024,Noviembre,Región de Coquimbo,1,CEAD
2024,Noviembre,Región de Valparaíso,6,CEAD
2024,Noviembre,Región Metropolitana de Santiago,38,CEAD
2024,Noviembre,Región del Libertador Gral. Bernardo O’Higgins,7,CEAD
2024,Noviembre,Región del Maule,8,CEAD
2024,Noviembre,Región de Ñuble,3,CEAD
2024,Noviembre,Región del Biobío,6,CEAD
2024,Noviembre,Región de La Araucanía,1,CEAD
2024,Noviembre,Región de Los Ríos,1,CEAD
2024,Noviembre,Región de Los Lagos,2,CEAD
2024,Noviembre,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2024,Noviembre,Región de Magallanes y de la Antártica Chilena,0,CEAD
