Año,Mes,Region,Frecuencia,fuente
2020,Enero,Región de Arica y Parinacota,1,CEAD
2020,Enero,Región de Tarapacá,1,CEAD
2020,Enero,Región de Antofagasta,1,CEAD
2020,Enero,Región de Atacama,3,CEAD
2020,Enero,Región de Coquimbo,3,CEAD
2020,Enero,Región de Valparaíso,7,CEAD
2020,Enero,Región Metropolitana de Santiago,30,CEAD
2020,Enero,Región del Libertador Gral. Bernardo O’Higgins,4,CEAD
2020,Enero,Región del Maule,6,CEAD
2020,Enero,Región de Ñuble,1,CEAD
2020,Enero,Región del Biobío,6,CEAD
2020,Enero,Región de La Araucanía,1,CEAD
2020,Enero,Región de Los Ríos,1,CEAD
2020,Enero,Región de Los Lagos,5,CEAD
2020,Enero,Región de Aysén del Gral. Carlos Ibáñez del Campo,1,CEAD
2020,Enero,Región de Magallanes y de la Antártica Chilena,0,CEAD
