Año,Mes,Region,Frecuencia,fuente
2022,Julio,Región de Arica y Parinacota,1,CEAD
2022,Julio,Región de Tarapacá,1,CEAD
2022,Julio,Región de Antofagasta,4,CEAD
2022,Julio,Región de Atacama,0,CEAD
2022,Julio,Región de Coquimbo,2,CEAD
2022,Julio,Región de Valparaíso,12,CEAD
2022,Julio,Región Metropolitana de Santiago,27,CEAD
2022,Julio,Región del Libertador Gral. Bernardo O’Higgins,1,CEAD
2022,Julio,Región del Maule,4,CEAD
2022,Julio,Región de Ñuble,0,CEAD
2022,Julio,Región del Biobío,11,CEAD
2022,Julio,Región de La Araucanía,1,CEAD
2022,Julio,Región de Los Ríos,1,CEAD
2022,Julio,Región de Los Lagos,4,CEAD
2022,Julio,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2022,Julio,Región de Magallanes y de la Antártica Chilena,0,CEAD
