Año,Mes,Region,Frecuencia,fuente
2023,Noviembre,Región de Arica y Parinacota,2,CEAD
2023,Noviembre,Región de Tarapacá,0,CEAD
2023,Noviembre,Región de Antofagasta,2,CEAD
2023,Noviembre,Región de Atacama,0,CEAD
2023,Noviembre,Región de Coquimbo,3,CEAD
2023,Noviembre,Región de Valparaíso,9,CEAD
2023,Noviembre,Región Metropolitana de Santiago,50,CEAD
2023,Noviembre,Región del Libertador Gral. Bernardo O’Higgins,2,CEAD
2023,Noviembre,Región del Maule,6,CEAD
2023,Noviembre,Región de Ñuble,2,CEAD
2023,Noviembre,Región del Biobío,5,CEAD
2023,Noviembre,Región de La Araucanía,3,CEAD
2023,Noviembre,Región de Los Ríos,3,CEAD
2023,Noviembre,Región de Los Lagos,3,CEAD
2023,Noviembre,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2023,Noviembre,Región de Magallanes y de la Antártica Chilena,0,CEAD
