Año,Mes,Region,Frecuencia,fuente
2020,Marzo,Región de Arica y Parinacota,1,CEAD
2020,Marzo,Región de Tarapacá,1,CEAD
2020,Marzo,Región de Antofagasta,3,CEAD
2020,Marzo,Región de Atacama,0,CEAD
2020,Marzo,Región de Coquimbo,0,CEAD
2020,Marzo,Región de Valparaíso,4,CEAD
2020,Marzo,Región Metropolitana de Santiago,31,CEAD
2020,Marzo,Región del Libertador Gral. Bernardo O’Higgins,2,CEAD
2020,Marzo,Región del Maule,0,CEAD
2020,Marzo,Región de Ñuble,0,CEAD
2020,Marzo,Región del Biobío,2,CEAD
2020,Marzo,Región de La Araucanía,2,CEAD
2020,Marzo,Región de Los Ríos,1,CEAD
2020,Marzo,Región de Los Lagos,3,CEAD
2020,Marzo,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2020,Marzo,Región de Magallanes y de la Antártica Chilena,0,CEAD
