Año,Mes,Region,Frecuencia,fuente
2023,Julio,Región de Arica y Parinacota,0,CEAD
2023,Julio,Región de Tarapacá,2,CEAD
2023,Julio,Región de Antofagasta,4,CEAD
2023,Julio,Región de Atacama,1,CEAD
2023,Julio,Región de Coquimbo,0,CEAD
2023,Julio,Región de Valparaíso,4,CEAD
2023,Julio,Región Metropolitana de Santiago,31,CEAD
2023,Julio,Región del Libertador Gral. Bernardo O’Higgins,3,CEAD
2023,Julio,Región del Maule,0,CEAD
2023,Julio,Región de Ñuble,2,CEAD
2023,Julio,Región del Biobío,6,CEAD
2023,Julio,Región de La Araucanía,2,CEAD
2023,Julio,Región de Los Ríos,3,CEAD
2023,Julio,Región de Los Lagos,3,CEAD
2023,Julio,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2023,Julio,Región de Magallanes y de la Antártica Chilena,0,CEAD
