Año,Mes,Region,Frecuencia,fuente
2021,Mayo,Región de Arica y Parinacota,0,CEAD
2021,Mayo,Región de Tarapacá,1,CEAD
2021,Mayo,Región de Antofagasta,2,CEAD
2021,Mayo,Región de Atacama,0,CEAD
2021,Mayo,Región de Coquimbo,0,CEAD
2021,Mayo,Región de Valparaíso,6,CEAD
2021,Mayo,Región Metropolitana de Santiago,27,CEAD
2021,Mayo,Región del Libertador Gral. Bernardo O’Higgins,5,CEAD
2021,Mayo,Región del Maule,1,CEAD
2021,Mayo,Región de Ñuble,1,CEAD
2021,Mayo,Región del Biobío,2,CEAD
2021,Mayo,Región de La Araucanía,4,CEAD
2021,Mayo,Región de Los Ríos,2,CEAD
2021,Mayo,Región de Los Lagos,3,CEAD
2021,Mayo,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2021,Mayo,Región de Magallanes y de la Antártica Chilena,0,CEAD
