Año,Mes,Region,Frecuencia,fuente
2019,Julio,Región de Arica y Parinacota,1,CEAD
2019,Julio,Región de Tarapacá,1,CEAD
2019,Julio,Región de Antofagasta,1,CEAD
2019,Julio,Región de Atacama,2,CEAD
2019,Julio,Región de Coquimbo,2,CEAD
2019,Julio,Región de Valparaíso,1,CEAD
2019,Julio,Región Metropolitana de Santiago,23,CEAD
2019,Julio,Región del Libertador Gral. Bernardo O’Higgins,6,CEAD
2019,Julio,Región del Maule,0,CEAD
2019,Julio,Región de Ñuble,0,CEAD
2019,Julio,Región del Biobío,4,CEAD
2019,Julio,Región de La Araucanía,0,CEAD
2019,Julio,Región de Los Ríos,3,CEAD
2019,Julio,Región de Los Lagos,2,CEAD
2019,Julio,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2019,Julio,Región de Magallanes y de la Antártica Chilena,0,CEAD
