Año,Mes,Region,Frecuencia,fuente
2024,Abril,Región de Arica y Parinacota,1,CEAD
2024,Abril,Región de Tarapacá,3,CEAD
2024,Abril,Región de Antofagasta,4,CEAD
2024,Abril,Región de Atacama,0,CEAD
2024,Abril,Región de Coquimbo,7,CEAD
2024,Abril,Región de Valparaíso,10,CEAD
2024,Abril,Región Metropolitana de Santiago,28,CEAD
2024,Abril,Región del Libertador Gral. Bernardo O’Higgins,3,CEAD
2024,Abril,Región del Maule,2,CEAD
2024,Abril,Región de Ñuble,2,CEAD
2024,Abril,Región del Biobío,5,CEAD
2024,Abril,Región de La Araucanía,2,CEAD
2024,Abril,Región de Los Ríos,0,CEAD
2024,Abril,Región de Los Lagos,4,CEAD
2024,Abril,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2024,Abril,Región de Magallanes y de la Antártica Chilena,1,CEAD
