Año,Mes,Region,Frecuencia,fuente
2024,Octubre,Región de Arica y Parinacota,5,CEAD
2024,Octubre,Región de Tarapacá,1,CEAD
2024,Octubre,Región de Antofagasta,4,CEAD
2024,Octubre,Región de Atacama,2,CEAD
2024,Octubre,Región de Coquimbo,2,CEAD
2024,Octubre,Región de Valparaíso,13,CEAD
2024,Octubre,Región Metropolitana de Santiago,53,CEAD
2024,Octubre,Región del Libertador Gral. Bernardo O’Higgins,5,CEAD
2024,Octubre,Región del Maule,1,CEAD
2024,Octubre,Región de Ñuble,1,CEAD
2024,Octubre,Región del Biobío,9,CEAD
2024,Octubre,Región de La Araucanía,2,CEAD
2024,Octubre,Región de Los Ríos,4,CEAD
2024,Octubre,Región de Los Lagos,0,CEAD
2024,Octubre,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2024,Octubre,Región de Magallanes y de la Antártica Chilena,1,CEAD
