Año,Mes,Region,Frecuencia,fuente
2024,Diciembre,Región de Arica y Parinacota,0,CEAD
2024,Diciembre,Región de Tarapacá,3,CEAD
2024,Diciembre,Región de Antofagasta,3,CEAD
2024,Diciembre,Región de Atacama,3,CEAD
2024,Diciembre,Región de Coquimbo,8,CEAD
2024,Diciembre,Región de Valparaíso,12,CEAD
2024,Diciembre,Región Metropolitana de Santiago,49,CEAD
2024,Diciembre,Región del Libertador Gral. Bernardo O’Higgins,3,CEAD
2024,Diciembre,Región del Maule,3,CEAD
2024,Diciembre,Región de Ñuble,6,CEAD
2024,Diciembre,Región del Biobío,5,CEAD
2024,Diciembre,Región de La Araucanía,9,CEAD
2024,Diciembre,Región de Los Ríos,2,CEAD
2024,Diciembre,Región de Los Lagos,2,CEAD
2024,Diciembre,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2024,Diciembre,Región de Magallanes y de la Antártica Chilena,1,CEAD
