Año,Mes,Region,Frecuencia,fuente
2020,Septiembre,Región de Arica y Parinacota,2,CEAD
2020,Septiembre,Región de Tarapacá,0,CEAD
2020,Septiembre,Región de Antofagasta,0,CEAD
2020,Septiembre,Región de Atacama,0,CEAD
2020,Septiembre,Región de Coquimbo,0,CEAD
2020,Septiembre,Región de Valparaíso,7,CEAD
2020,Septiembre,Región Metropolitana de Santiago,44,CEAD
2020,Septiembre,Región del Libertador Gral. Bernardo O’Higgins,1,CEAD
2020,Septiembre,Región del Maule,1,CEAD
2020,Septiembre,Región de Ñuble,0,CEAD
2020,Septiembre,Región del Biobío,4,CEAD
2020,Septiembre,Región de La Araucanía,7,CEAD
2020,Septiembre,Región de Los Ríos,1,CEAD
2020,Septiembre,Región de Los Lagos,2,CEAD
2020,Septiembre,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2020,Septiembre,Región de Magallanes y de la Antártica Chilena,0,CEAD
