Año,Mes,Region,Frecuencia,fuente
2019,Octubre,Región de Arica y Parinacota,1,CEAD
2019,Octubre,Región de Tarapacá,4,CEAD
2019,Octubre,Región de Antofagasta,3,CEAD
2019,Octubre,Región de Atacama,0,CEAD
2019,Octubre,Región de Coquimbo,2,CEAD
2019,Octubre,Región de Valparaíso,7,CEAD
2019,Octubre,Región Metropolitana de Santiago,31,CEAD
2019,Octubre,Región del Libertador Gral. Bernardo O’Higgins,5,CEAD
2019,Octubre,Región del Maule,1,CEAD
2019,Octubre,Región de Ñuble,0,CEAD
2019,Octubre,Región del Biobío,7,CEAD
2019,Octubre,Región de La Araucanía,4,CEAD
2019,Octubre,Región de Los Ríos,2,CEAD
2019,Octubre,Región de Los Lagos,4,CEAD
2019,Octubre,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2019,Octubre,Región de Magallanes y de la Antártica Chilena,0,CEAD
