Año,Mes,Region,Frecuencia,fuente
2018,Marzo,Región de Arica y Parinacota,2,CEAD
2018,Marzo,Región de Tarapacá,0,CEAD
2018,Marzo,Región de Antofagasta,3,CEAD
2018,Marzo,Región de Atacama,2,CEAD
2018,Marzo,Región de Coquimbo,0,CEAD
2018,Marzo,Región de Valparaíso,3,CEAD
2018,Marzo,Región Metropolitana de Santiago,27,CEAD
2018,Marzo,Región del Libertador Gral. Bernardo O’Higgins,3,CEAD
2018,Marzo,Región del Maule,4,CEAD
2018,Marzo,Región de Ñuble,0,CEAD
2018,Marzo,Región del Biobío,1,CEAD
2018,Marzo,Región de La Araucanía,4,CEAD
2018,Marzo,Región de Los Ríos,2,CEAD
2018,Marzo,Región de Los Lagos,1,CEAD
2018,Marzo,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2018,Marzo,Región de Magallanes y de la Antártica Chilena,0,CEAD
