Año,Mes,Region,Frecuencia,fuente
2021,Noviembre,Región de Arica y Parinacota,3,CEAD
2021,Noviembre,Región de Tarapacá,3,CEAD
2021,Noviembre,Región de Antofagasta,5,CEAD
2021,Noviembre,Región de Atacama,3,CEAD
2021,Noviembre,Región de Coquimbo,2,CEAD
2021,Noviembre,Región de Valparaíso,4,CEAD
2021,Noviembre,Región Metropolitana de Santiago,31,CEAD
2021,Noviembre,Región del Libertador Gral. Bernardo O’Higgins,4,CEAD
2021,Noviembre,Región del Maule,4,CEAD
2021,Noviembre,Región de Ñuble,1,CEAD
2021,Noviembre,Región del Biobío,7,CEAD
2021,Noviembre,Región de La Araucanía,1,CEAD
2021,Noviembre,Región de Los Ríos,0,CEAD
2021,Noviembre,Región de Los Lagos,2,CEAD
2021,Noviembre,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2021,Noviembre,Región de Magallanes y de la Antártica Chilena,0,CEAD
