Año,Mes,Region,Frecuencia,fuente
2018,Septiembre,Región de Arica y Parinacota,0,CEAD
2018,Septiembre,Región de Tarapacá,1,CEAD
2018,Septiembre,Región de Antofagasta,2,CEAD
2018,Septiembre,Región de Atacama,0,CEAD
2018,Septiembre,Región de Coquimbo,2,CEAD
2018,Septiembre,Región de Valparaíso,6,CEAD
2018,Septiembre,Región Metropolitana de Santiago,26,CEAD
2018,Septiembre,Región del Libertador Gral. Bernardo O’Higgins,3,CEAD
2018,Septiembre,Región del Maule,3,CEAD
2018,Septiembre,Región de Ñuble,0,CEAD
2018,Septiembre,Región del Biobío,1,CEAD
2018,Septiembre,Región de La Araucanía,3,CEAD
2018,Septiembre,Región de Los Ríos,0,CEAD
2018,Septiembre,Región de Los Lagos,2,CEAD
2018,Septiembre,Región de Aysén del Gral. Carlos Ibáñez del Campo,1,CEAD
2018,Septiembre,Región de Magallanes y de la Antártica Chilena,0,CEAD
