Año,Mes,Region,Frecuencia,fuente
2019,Agosto,Región de Arica y Parinacota,0,CEAD
2019,Agosto,Región de Tarapacá,1,CEAD
2019,Agosto,Región de Antofagasta,0,CEAD
2019,Agosto,Región de Atacama,0,CEAD
2019,Agosto,Región de Coquimbo,3,CEAD
2019,Agosto,Región de Valparaíso,3,CEAD
2019,Agosto,Región Metropolitana de Santiago,21,CEAD
2019,Agosto,Región del Libertador Gral. Bernardo O’Higgins,4,CEAD
2019,Agosto,Región del Maule,0,CEAD
2019,Agosto,Región de Ñuble,0,CEAD
2019,Agosto,Región del Biobío,2,CEAD
2019,Agosto,Región de La Araucanía,3,CEAD
2019,Agosto,Región de Los Ríos,2,CEAD
2019,Agosto,Región de Los Lagos,4,CEAD
2019,Agosto,Región de Aysén del Gral. Carlos Ibáñez del Campo,1,CEAD
2019,Agosto,Región de Magallanes y de la Antártica Chilena,1,CEAD
