Año,Mes,Region,Frecuencia,fuente
2024,Agosto,Región de Arica y Parinacota,1,CEAD
2024,Agosto,Región de Tarapacá,3,CEAD
2024,Agosto,Región de Antofagasta,2,CEAD
2024,Agosto,Región de Atacama,4,CEAD
2024,Agosto,Región de Coquimbo,2,CEAD
2024,Agosto,Región de Valparaíso,9,CEAD
2024,Agosto,Región Metropolitana de Santiago,36,CEAD
2024,Agosto,Región del Libertador Gral. Bernardo O’Higgins,1,CEAD
2024,Agosto,Región del Maule,1,CEAD
2024,Agosto,Región de Ñuble,0,CEAD
2024,Agosto,Región del Biobío,7,CEAD
2024,Agosto,Región de La Araucanía,3,CEAD
2024,Agosto,Región de Los Ríos,2,CEAD
2024,Agosto,Región de Los Lagos,2,CEAD
2024,Agosto,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2024,Agosto,Región de Magallanes y de la Antártica Chilena,2,CEAD
