Año,Mes,Region,Frecuencia,fuente
2019,Noviembre,Región de Arica y Parinacota,0,CEAD
2019,Noviembre,Región de Tarapacá,4,CEAD
2019,Noviembre,Región de Antofagasta,0,CEAD
2019,Noviembre,Región de Atacama,0,CEAD
2019,Noviembre,Región de Coquimbo,1,CEAD
2019,Noviembre,Región de Valparaíso,4,CEAD
2019,Noviembre,Región Metropolitana de Santiago,35,CEAD
2019,Noviembre,Región del Libertador Gral. Bernardo O’Higgins,3,CEAD
2019,Noviembre,Región del Maule,3,CEAD
2019,Noviembre,Región de Ñuble,1,CEAD
2019,Noviembre,Región del Biobío,2,CEAD
2019,Noviembre,Región de La Araucanía,2,CEAD
2019,Noviembre,Región de Los Ríos,1,CEAD
2019,Noviembre,Región de Los Lagos,2,CEAD
2019,Noviembre,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2019,Noviembre,Región de Magallanes y de la Antártica Chilena,0,CEAD
