Año,Mes,Region,Frecuencia,fuente
2020,Abril,Región de Arica y Parinacota,0,CEAD
2020,Abril,Región de Tarapacá,0,CEAD
2020,Abril,Región de Antofagasta,5,CEAD
2020,Abril,Región de Atacama,0,CEAD
2020,Abril,Región de Coquimbo,2,CEAD
2020,Abril,Región de Valparaíso,3,CEAD
2020,Abril,Región Metropolitana de Santiago,41,CEAD
2020,Abril,Región del Libertador Gral. Bernardo O’Higgins,3,CEAD
2020,Abril,Región del Maule,2,CEAD
2020,Abril,Región de Ñuble,0,CEAD
2020,Abril,Región del Biobío,4,CEAD
2020,Abril,Región de La Araucanía,3,CEAD
2020,Abril,Región de Los Ríos,1,CEAD
2020,Abril,Región de Los Lagos,1,CEAD
2020,Abril,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2020,Abril,Región de Magallanes y de la Antártica Chilena,0,CEAD
