Año,Mes,Region,Frecuencia,fuente
2018,Febrero,Región de Arica y Parinacota,1,CEAD
2018,Febrero,Región de Tarapacá,0,CEAD
2018,Febrero,Región de Antofagasta,3,CEAD
2018,Febrero,Región de Atacama,4,CEAD
2018,Febrero,Región de Coquimbo,5,CEAD
2018,Febrero,Región de Valparaíso,1,CEAD
2018,Febrero,Región Metropolitana de Santiago,37,CEAD
2018,Febrero,Región del Libertador Gral. Bernardo O’Higgins,3,CEAD
2018,Febrero,Región del Maule,1,CEAD
2018,Febrero,Región de Ñuble,1,CEAD
2018,Febrero,Región del Biobío,3,CEAD
2018,Febrero,Región de La Araucanía,1,CEAD
2018,Febrero,Región de Los Ríos,1,CEAD
2018,Febrero,Región de Los Lagos,2,CEAD
2018,Febrero,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2018,Febrero,Región de Magallanes y de la Antártica Chilena,0,CEAD
