Año,Mes,Region,Frecuencia,fuente
2023,Febrero,Región de Arica y Parinacota,3,CEAD
2023,Febrero,Región de Tarapacá,2,CEAD
2023,Febrero,Región de Antofagasta,4,CEAD
2023,Febrero,Región de Atacama,2,CEAD
2023,Febrero,Región de Coquimbo,6,CEAD
2023,Febrero,Región de Valparaíso,10,CEAD
2023,Febrero,Región Metropolitana de Santiago,35,CEAD
2023,Febrero,Región del Libertador Gral. Bernardo O’Higgins,6,CEAD
2023,Febrero,Región del Maule,4,CEAD
2023,Febrero,Región de Ñuble,2,CEAD
2023,Febrero,Región del Biobío,8,CEAD
2023,Febrero,Región de La Araucanía,4,CEAD
2023,Febrero,Región de Los Ríos,0,CEAD
2023,Febrero,Región de Los Lagos,0,CEAD
2023,Febrero,Región de Aysén del Gral. Carlos Ibáñez del Campo,2,CEAD
2023,Febrero,Región de Magallanes y de la Antártica Chilena,1,CEAD
