Año,Mes,Region,Frecuencia,fuente
2023,Mayo,Región de Arica y Parinacota,1,CEAD
2023,Mayo,Región de Tarapacá,1,CEAD
2023,Mayo,Región de Antofagasta,3,CEAD
2023,Mayo,Región de Atacama,0,CEAD
2023,Mayo,Región de Coquimbo,4,CEAD
2023,Mayo,Región de Valparaíso,11,CEAD
2023,Mayo,Región Metropolitana de Santiago,44,CEAD
2023,Mayo,Región del Libertador Gral. Bernardo O’Higgins,0,CEAD
2023,Mayo,Región del Maule,3,CEAD
2023,Mayo,Región de Ñuble,1,CEAD
2023,Mayo,Región del Biobío,8,CEAD
2023,Mayo,Región de La Araucanía,4,CEAD
2023,Mayo,Región de Los Ríos,2,CEAD
2023,Mayo,Región de Los Lagos,0,CEAD
2023,Mayo,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2023,Mayo,Región de Magallanes y de la Antártica Chilena,1,CEAD
