Año,Mes,Region,Frecuencia,fuente
2019,Junio,Región de Arica y Parinacota,0,CEAD
2019,Junio,Región de Tarapacá,1,CEAD
2019,Junio,Región de Antofagasta,2,CEAD
2019,Junio,Región de Atacama,0,CEAD
2019,Junio,Región de Coquimbo,2,CEAD
2019,Junio,Región de Valparaíso,5,CEAD
2019,Junio,Región Metropolitana de Santiago,32,CEAD
2019,Junio,Región del Libertador Gral. Bernardo O’Higgins,2,CEAD
2019,Junio,Región del Maule,1,CEAD
2019,Junio,Región de Ñuble,0,CEAD
2019,Junio,Región del Biobío,6,CEAD
2019,Junio,Región de La Araucanía,3,CEAD
2019,Junio,Región de Los Ríos,2,CEAD
2019,Junio,Región de Los Lagos,4,CEAD
2019,Junio,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2019,Junio,Región de Magallanes y de la Antártica Chilena,2,CEAD
