Año,Mes,Region,Frecuencia,fuente
2019,Enero,Región de Arica y Parinacota,0,CEAD
2019,Enero,Región de Tarapacá,0,CEAD
2019,Enero,Región de Antofagasta,2,CEAD
2019,Enero,Región de Atacama,1,CEAD
2019,Enero,Región de Coquimbo,0,CEAD
2019,Enero,Región de Valparaíso,5,CEAD
2019,Enero,Región Metropolitana de Santiago,41,CEAD
2019,Enero,Región del Libertador Gral. Bernardo O’Higgins,1,CEAD
2019,Enero,Región del Maule,2,CEAD
2019,Enero,Región de Ñuble,1,CEAD
2019,Enero,Región del Biobío,4,CEAD
2019,Enero,Región de La Araucanía,1,CEAD
2019,Enero,Región de Los Ríos,0,CEAD
2019,Enero,Región de Los Lagos,2,CEAD
2019,Enero,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2019,Enero,Región de Magallanes y de la Antártica Chilena,0,CEAD
