Año,Mes,Region,Frecuencia,fuente
2022,Junio,Región de Arica y Parinacota,1,CEAD
2022,Junio,Región de Tarapacá,9,CEAD
2022,Junio,Región de Antofagasta,2,CEAD
2022,Junio,Región de Atacama,2,CEAD
2022,Junio,Región de Coquimbo,2,CEAD
2022,Junio,Región de Valparaíso,4,CEAD
2022,Junio,Región Metropolitana de Santiago,34,CEAD
2022,Junio,Región del Libertador Gral. Bernardo O’Higgins,1,CEAD
2022,Junio,Región del Maule,3,CEAD
2022,Junio,Región de Ñuble,1,CEAD
2022,Junio,Región del Biobío,2,CEAD
2022,Junio,Región de La Araucanía,6,CEAD
2022,Junio,Región de Los Ríos,3,CEAD
2022,Junio,Región de Los Lagos,0,CEAD
2022,Junio,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2022,Junio,Región de Magallanes y de la Antártica Chilena,1,CEAD
