Año,Mes,Region,Frecuencia,fuente
2023,Octubre,Región de Arica y Parinacota,0,CEAD
2023,Octubre,Región de Tarapacá,1,CEAD
2023,Octubre,Región de Antofagasta,5,CEAD
2023,Octubre,Región de Atacama,3,CEAD
2023,Octubre,Región de Coquimbo,1,CEAD
2023,Octubre,Región de Valparaíso,5,CEAD
2023,Octubre,Región Metropolitana de Santiago,43,CEAD
2023,Octubre,Región del Libertador Gral. Bernardo O’Higgins,2,CEAD
2023,Octubre,Región del Maule,2,CEAD
2023,Octubre,Región de Ñuble,1,CEAD
2023,Octubre,Región del Biobío,5,CEAD
2023,Octubre,Región de La Araucanía,2,CEAD
2023,Octubre,Región de Los Ríos,2,CEAD
2023,Octubre,Región de Los Lagos,1,CEAD
2023,Octubre,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,CEAD
2023,Octubre,Región de Magallanes y de la Antártica Chilena,1,CEAD
