Año,Mes,Region,Frecuencia,fuente
2019,Abril,Región de Arica y Parinacota,1,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2019,Abril,Región de Tarapacá,5,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2019,Abril,Región de Antofagasta,6,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2019,Abril,Región de Atacama,2,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2019,Abril,Región de Coquimbo,11,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2019,Abril,Región de Valparaíso,18,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2019,Abril,Región Metropolitana de Santiago,59,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2019,Abril,Región del Libertador Gral. Bernardo O’Higgins,13,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2019,Abril,Región del Maule,15,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2019,Abril,Región de Ñuble,3,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2019,Abril,Región del Biobío,7,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2019,Abril,Región de La Araucanía,7,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2019,Abril,Región de Los Ríos,1,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2019,Abril,Región de Los Lagos,5,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2019,Abril,Región de Aysén del Gral. Carlos Ibáñez del Campo,0,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
2019,Abril,Región de Magallanes y de la Antártica Chilena,1,"Ministerio Público, los cuales se extraen desde el sistema informático de apoyo a los Fiscales (SAF)"
